symbol,event_date,is_sec8k_event,pre_window_start,pre_window_end,pre_window_days,baseline_lookback_days,pre_window_return,pre_window_abs_return,pre_window_volume_ratio,provider_query_performed,market_data_downloaded,source
CABA,2024-07-26,False,2024-07-19,2024-07-25,5,20,-0.047954866,0.047954866,0.72943939,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-07-29,False,2024-07-22,2024-07-26,5,20,0.0,0.0,0.74105445,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-07-30,False,2024-07-23,2024-07-29,5,20,-0.0014104372,0.0014104372,0.70210935,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-07-31,False,2024-07-24,2024-07-30,5,20,0.005788712,0.005788712,0.70210935,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-08-01,False,2024-07-25,2024-07-31,5,20,0.077037037,0.077037037,0.65961656,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-08-02,False,2024-07-26,2024-08-01,5,20,-0.0431154381,0.0431154381,0.65961656,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-08-05,False,2024-07-29,2024-08-02,5,20,-0.052259887,0.052259887,0.73317529,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-08-06,False,2024-07-30,2024-08-05,5,20,-0.0647482014,0.0647482014,1.11380734,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-08-07,False,2024-07-31,2024-08-06,5,20,-0.1265474553,0.1265474553,1.13506123,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-08-08,True,2024-08-01,2024-08-07,5,20,-0.1119186047,0.1119186047,1.15177315,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-08-09,False,2024-08-02,2024-08-08,5,20,-0.4023845007,0.4023845007,1.13506123,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-08-12,False,2024-08-05,2024-08-09,5,20,-0.36,0.36,1.11380734,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-08-13,False,2024-08-06,2024-08-12,5,20,-0.3118110236,0.3118110236,2.23715014,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-08-14,False,2024-08-07,2024-08-13,5,20,-0.2536824877,0.2536824877,2.23715014,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-08-15,False,2024-08-08,2024-08-14,5,20,0.0922693267,0.0922693267,2.23715014,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-08-16,False,2024-08-09,2024-08-15,5,20,0.09375,0.09375,1.22559866,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-08-19,False,2024-08-12,2024-08-16,5,20,0.0389016018,0.0389016018,0.75107329,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-08-20,False,2024-08-13,2024-08-19,5,20,0.0745614035,0.0745614035,0.75107329,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-08-21,False,2024-08-14,2024-08-20,5,20,0.1164383562,0.1164383562,0.75107329,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-08-22,False,2024-08-15,2024-08-21,5,20,0.2879120879,0.2879120879,0.93564698,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-08-23,False,2024-08-16,2024-08-22,5,20,0.2775330396,0.2775330396,1.34503716,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-08-26,False,2024-08-19,2024-08-23,5,20,0.2367346939,0.2367346939,1.3620868,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-08-27,False,2024-08-20,2024-08-26,5,20,0.2249488753,0.2249488753,1.00197453,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-08-28,False,2024-08-21,2024-08-27,5,20,-0.0170648464,0.0170648464,0.78484986,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-08-29,False,2024-08-22,2024-08-28,5,20,-0.0103448276,0.0103448276,0.73621299,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-08-30,False,2024-08-23,2024-08-29,5,20,-0.0445544554,0.0445544554,0.72553267,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-09-03,False,2024-08-26,2024-08-30,5,20,-0.0584307179,0.0584307179,0.73621299,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-09-04,False,2024-08-27,2024-09-03,5,20,-0.1319444444,0.1319444444,0.73621299,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-09-05,False,2024-08-28,2024-09-04,5,20,-0.118466899,0.118466899,1.18325474,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-09-06,False,2024-08-29,2024-09-05,5,20,-0.2158894646,0.2158894646,1.18325474,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-09-09,False,2024-08-30,2024-09-06,5,20,-0.2446808511,0.2446808511,1.26746462,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-09-10,False,2024-09-03,2024-09-09,5,20,-0.12,0.12,1.26746462,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-09-11,False,2024-09-04,2024-09-10,5,20,-0.1225296443,0.1225296443,1.07760054,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-09-12,False,2024-09-05,2024-09-11,5,20,-0.0616740088,0.0616740088,0.69538797,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-09-13,False,2024-09-06,2024-09-12,5,20,-0.0352112676,0.0352112676,0.68138285,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-09-16,False,2024-09-09,2024-09-13,5,20,-0.0659090909,0.0659090909,0.74347521,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-09-17,False,2024-09-10,2024-09-16,5,20,-0.1126126126,0.1126126126,0.74347521,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-09-18,False,2024-09-11,2024-09-17,5,20,-0.0211267606,0.0211267606,0.982941,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-09-19,False,2024-09-12,2024-09-18,5,20,0.0900243309,0.0900243309,1.29650706,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-09-20,False,2024-09-13,2024-09-19,5,20,0.1703163017,0.1703163017,1.62799966,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-09-23,False,2024-09-16,2024-09-20,5,20,0.2030456853,0.2030456853,1.49517291,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-09-24,False,2024-09-17,2024-09-23,5,20,0.0479616307,0.0479616307,1.30100132,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-09-25,False,2024-09-18,2024-09-24,5,20,-0.0982142857,0.0982142857,1.40272705,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-09-26,False,2024-09-19,2024-09-25,5,20,-0.1767151767,0.1767151767,1.26344322,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-09-27,False,2024-09-20,2024-09-26,5,20,-0.1561181435,0.1561181435,1.18462298,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-09-30,False,2024-09-23,2024-09-27,5,20,-0.0251716247,0.0251716247,0.73930331,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-10-01,False,2024-09-24,2024-09-30,5,20,0.1658415842,0.1658415842,0.67419814,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-10-02,False,2024-09-25,2024-10-01,5,20,0.1717171717,0.1717171717,0.86551888,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-10-03,False,2024-09-26,2024-10-02,5,20,0.1525,0.1525,0.86551888,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-10-04,False,2024-09-27,2024-10-03,5,20,0.0305164319,0.0305164319,0.73996036,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-10-07,False,2024-09-30,2024-10-04,5,20,-0.0955414013,0.0955414013,0.73996036,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-10-08,False,2024-10-01,2024-10-07,5,20,-0.1357758621,0.1357758621,0.67134969,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-10-09,False,2024-10-02,2024-10-08,5,20,-0.0585683297,0.0585683297,0.70518321,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-10-10,False,2024-10-03,2024-10-09,5,20,-0.0569476082,0.0569476082,0.67768598,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-10-11,False,2024-10-04,2024-10-10,5,20,-0.0727699531,0.0727699531,0.75058476,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-10-14,False,2024-10-07,2024-10-11,5,20,0.0498753117,0.0498753117,0.94877445,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-10-15,False,2024-10-08,2024-10-14,5,20,-0.0253456221,0.0253456221,1.00072555,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-10-16,False,2024-10-09,2024-10-15,5,20,0.0458937198,0.0458937198,0.67122831,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-10-17,False,2024-10-10,2024-10-16,5,20,0.1797468354,0.1797468354,0.80188853,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-10-18,False,2024-10-11,2024-10-17,5,20,0.1520190024,0.1520190024,0.80124678,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-10-21,False,2024-10-14,2024-10-18,5,20,0.1595744681,0.1595744681,0.70868155,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-10-22,False,2024-10-15,2024-10-21,5,20,0.0438799076,0.0438799076,0.82852448,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-10-23,False,2024-10-16,2024-10-22,5,20,-0.0557939914,0.0557939914,0.94807555,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-10-24,False,2024-10-17,2024-10-23,5,20,-0.1546391753,0.1546391753,1.02945959,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-10-25,False,2024-10-18,2024-10-24,5,20,-0.2140672783,0.2140672783,1.10322492,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-10-28,False,2024-10-21,2024-10-25,5,20,-0.1283185841,0.1283185841,1.16676622,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-10-29,False,2024-10-22,2024-10-28,5,20,-0.0704545455,0.0704545455,0.88568001,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-10-30,False,2024-10-23,2024-10-29,5,20,0.0243902439,0.0243902439,0.83744648,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-10-31,False,2024-10-24,2024-10-30,5,20,-0.0194552529,0.0194552529,0.90070602,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-11-01,False,2024-10-25,2024-10-31,5,20,-0.116751269,0.116751269,0.90070602,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-11-04,False,2024-10-28,2024-11-01,5,20,-0.0880195599,0.0880195599,1.14635602,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-11-05,False,2024-10-29,2024-11-04,5,20,-0.0476190476,0.0476190476,1.42852729,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-11-06,False,2024-10-30,2024-11-05,5,20,0.1111111111,0.1111111111,1.4693377,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-11-07,False,2024-10-31,2024-11-06,5,20,0.3362068966,0.3362068966,1.4693377,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-11-08,False,2024-11-01,2024-11-07,5,20,0.2278820375,0.2278820375,1.42852729,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-11-11,False,2024-11-04,2024-11-08,5,20,0.1225,0.1225,0.82462877,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-11-12,False,2024-11-05,2024-11-11,5,20,0.0619047619,0.0619047619,0.76705915,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-11-13,False,2024-11-06,2024-11-12,5,20,-0.0752688172,0.0752688172,0.96252619,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-11-14,True,2024-11-07,2024-11-13,5,20,-0.1244541485,0.1244541485,0.89532957,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-11-15,False,2024-11-08,2024-11-14,5,20,-0.1581291759,0.1581291759,1.20312472,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-11-18,False,2024-11-11,2024-11-15,5,20,-0.3206278027,0.3206278027,1.86863036,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-11-19,False,2024-11-12,2024-11-18,5,20,-0.3674418605,0.3674418605,1.89233904,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-11-20,False,2024-11-13,2024-11-19,5,20,-0.3665835411,0.3665835411,2.89425472,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-11-21,False,2024-11-14,2024-11-20,5,20,-0.4126984127,0.4126984127,2.86267091,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-11-22,False,2024-11-15,2024-11-21,5,20,-0.3795379538,0.3795379538,2.96444633,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-11-25,False,2024-11-18,2024-11-22,5,20,-0.3125,0.3125,2.83839823,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-11-26,False,2024-11-19,2024-11-25,5,20,-0.0748031496,0.0748031496,4.89219376,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-11-27,False,2024-11-20,2024-11-26,5,20,0.0900900901,0.0900900901,4.89219376,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-11-29,False,2024-11-21,2024-11-27,5,20,0.6329787234,0.6329787234,4.50568519,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-12-02,False,2024-11-22,2024-11-29,5,20,1.128342246,1.128342246,4.21387861,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-12-03,False,2024-11-25,2024-12-02,5,20,0.8553191489,0.8553191489,4.25686755,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-12-04,False,2024-11-26,2024-12-03,5,20,0.4917355372,0.4917355372,5.10732225,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-12-05,False,2024-11-27,2024-12-04,5,20,0.1368078176,0.1368078176,4.60710497,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-12-06,False,2024-11-29,2024-12-05,5,20,-0.1783919598,0.1783919598,4.10153461,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-12-09,False,2024-12-02,2024-12-06,5,20,-0.254587156,0.254587156,1.90140064,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-12-10,False,2024-12-03,2024-12-09,5,20,-0.1135734072,0.1135734072,1.21432507,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-12-11,False,2024-12-04,2024-12-10,5,20,-0.1747851003,0.1747851003,0.75592913,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-12-12,False,2024-12-05,2024-12-11,5,20,-0.0611620795,0.0611620795,0.64866441,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-12-13,False,2024-12-06,2024-12-12,5,20,-0.0861538462,0.0861538462,0.58589768,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-12-16,False,2024-12-09,2024-12-13,5,20,-0.103125,0.103125,0.58589768,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-12-17,False,2024-12-10,2024-12-16,5,20,-0.0590277778,0.0590277778,0.45916254,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-12-18,False,2024-12-11,2024-12-17,5,20,-0.1140065147,0.1140065147,0.45916254,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-12-19,False,2024-12-12,2024-12-18,5,20,-0.2356902357,0.2356902357,0.45916254,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-12-20,False,2024-12-13,2024-12-19,5,20,-0.181184669,0.181184669,0.50278287,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-12-23,False,2024-12-16,2024-12-20,5,20,-0.1180811808,0.1180811808,0.54691844,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-12-24,False,2024-12-17,2024-12-23,5,20,-0.1139705882,0.1139705882,0.56061302,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-12-26,False,2024-12-18,2024-12-24,5,20,0.0396475771,0.0396475771,0.56061302,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-12-27,False,2024-12-19,2024-12-26,5,20,0.0638297872,0.0638297872,0.45100699,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-12-30,False,2024-12-20,2024-12-27,5,20,-0.0376569038,0.0376569038,0.42670166,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2024-12-31,False,2024-12-23,2024-12-30,5,20,-0.0622406639,0.0622406639,0.42670166,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2025-01-02,False,2024-12-24,2024-12-31,5,20,-0.0381355932,0.0381355932,0.55670916,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CABA,2025-01-03,False,2024-12-26,2025-01-02,5,20,-0.052,0.052,0.6203285,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
